"id","observed_on","lon","lat","species_guess","place_guess","taxon.id","taxon.name","taxon.rank","taxon.ancestry","taxon.common_name.id","taxon.common_name.name","taxon.common_name.is_valid","taxon.common_name.lexicon","iconic_taxon.id","iconic_taxon.name","iconic_taxon.rank","iconic_taxon.rank_level"
140303851,"2022-10-27","-75.7189166667","44.9533116667","Red-bellied Snake","Murphy Rd, North Grenville, ON, CA",28557,"Storeria occipitomaculata","species","48460/1/2/355675/26036/26172/85553/26504/532896/28555",136926,"Red-bellied Snake",TRUE,"English",26036,"Reptilia","class",50
140303686,"2022-10-27","-75.72297","44.9496033333","Red-bellied Snake","Craig Rd, North Grenville, ON, CA",28557,"Storeria occipitomaculata","species","48460/1/2/355675/26036/26172/85553/26504/532896/28555",136926,"Red-bellied Snake",TRUE,"English",26036,"Reptilia","class",50
140303607,"2022-10-27","-75.7241883333","44.948455","","Craig Rd, North Grenville, ON, CA",20979,"Anura","order","48460/1/2/355675/20978",85005,"Frogs and Toads",TRUE,"English",20978,"Amphibia","class",50
140303537,"2022-10-28","-75.718895","44.951255","Red-bellied Snake","Craig Rd, North Grenville, ON, CA",28557,"Storeria occipitomaculata","species","48460/1/2/355675/26036/26172/85553/26504/532896/28555",136926,"Red-bellied Snake",TRUE,"English",26036,"Reptilia","class",50
140279363,"2022-10-28","-78.4135966211","44.508066169","Common Garter Snake","Grantsville Tr, Trent Lakes, ON, CA",28362,"Thamnophis sirtalis","species","48460/1/2/355675/26036/26172/85553/26504/532896/28339",77867,"Common Garter Snake",TRUE,"English",26036,"Reptilia","class",50
140277594,"2022-10-28","-78.4216104101","44.5138737906","Eastern Garter Snake","Lakehurst Rd, Trent Lakes, ON, CA",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
140266367,"2022-10-25","-80.428156867","46.026710764","Northern Watersnake","Ontario, CA",29306,"Nerodia sipedon sipedon","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/29299/29305",1863833,"Northern Watersnake",TRUE,"English",26036,"Reptilia","class",50
140206833,"2022-10-27","-64.6161033333","44.50263","Painted Turtle","Northfield Rd, Lunenburg, NS, CA",39771,"Chrysemys picta","species","48460/1/2/355675/26036/39532/39760/797544/39770",151451,"Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
140153977,"2022-10-23","-81.7027283333","43.8013","Dekay's Brownsnake","Point Farms Provincial Park, Ashfield-Colborne-Wawanosh, ON, CA",28562,"Storeria dekayi","species","48460/1/2/355675/26036/26172/85553/26504/532896/28555",226021,"Dekay's Brownsnake",TRUE,"English",26036,"Reptilia","class",50
140152855,"2022-10-26","-65.1112221667","44.3658133333","Eastern Red-backed Salamander","W Caledonia Rd, Queens, NS, CA",27186,"Plethodon cinereus","species","48460/1/2/355675/20978/26718/26909/787551/27135",32958,"Eastern Red-backed Salamander",TRUE,"English",20978,"Amphibia","class",50
140146626,"2022-10-26","-123.5467479722","48.3528519722","Rough-skinned Newt","William Head at Sandgate, Metchosin, BC V9C 4H5, Canada",27826,"Taricha granulosa","species","48460/1/2/355675/20978/26718/27701/787591/27816",34308,"Rough-skinned Newt",TRUE,"English",20978,"Amphibia","class",50
140122263,"2022-10-26","-76.2673091323","44.5097464409","Gray Ratsnake","Ontario, CA",67642,"Pantherophis spiloides","species","48460/1/2/355675/26036/26172/85553/26504/797520/59649/857190",105160,"Gray Ratsnake",TRUE,"English",26036,"Reptilia","class",50
140118296,"2022-10-26","-80.4125168846","46.1477579371","Eastern Garter Snake","Ontario, CA",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
140101432,"2022-10-26","-75.7828616667","44.9710783333","Blue-spotted Salamander","Haskins Rd, North Grenville, ON, CA",52354,"Ambystoma laterale","species","48460/1/2/355675/20978/26718/26720/26721",83063,"Blue-spotted Salamander",TRUE,"English",20978,"Amphibia","class",50
140074685,"2022-10-26","-81.419376144","42.9849817393","Eastern Garter Snake","Middlesex, CA-ON, CA",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
140074624,"2022-10-26","-81.4844782896","42.8496712154","Green Frog","Middlesex, CA-ON, CA",65982,"Lithobates clamitans","species","48460/1/2/355675/20978/20979/25473/60340",30369,"Green Frog",TRUE,"English",20978,"Amphibia","class",50
140074558,"2022-10-26","-81.4129214134","42.9178326497","Northern Redbelly Snake","Middlesex, CA-ON, CA",28559,"Storeria occipitomaculata occipitomaculata","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28555/28557",99026,"Northern Redbelly Snake",TRUE,"English",26036,"Reptilia","class",50
140052687,"2022-10-25","-123.5471009722","48.3526969722","Rough-skinned Newt","William Head at Sandgate, Metchosin, BC V9C 4H5, Canada",27826,"Taricha granulosa","species","48460/1/2/355675/20978/26718/27701/787591/27816",34308,"Rough-skinned Newt",TRUE,"English",20978,"Amphibia","class",50
139986071,"2022-10-23","-79.2527306","42.9565575997","Eastern Garter Snake","Port Robinson, ON L0S 1K0, Canada",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
139985951,"2022-10-25","-79.2086335","43.0929862997","Dekay's Brownsnake","Port Robinson, ON L0S 1K0, Canada",28562,"Storeria dekayi","species","48460/1/2/355675/26036/26172/85553/26504/532896/28555",226021,"Dekay's Brownsnake",TRUE,"English",26036,"Reptilia","class",50
139984192,"2022-10-25","-81.5665836957","42.8191069058","Eastern Garter Snake","Middlesex, CA-ON, CA",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
139984057,"2022-10-25","-81.4197117745","42.8072239947","Red-bellied Snake","Middlesex, CA-ON, CA",28557,"Storeria occipitomaculata","species","48460/1/2/355675/26036/26172/85553/26504/532896/28555",136926,"Red-bellied Snake",TRUE,"English",26036,"Reptilia","class",50
139983966,"2022-10-25","-81.4218804797","42.9360604815","Midland Painted Turtle","Middlesex, CA-ON, CA",39772,"Chrysemys picta marginata","subspecies","48460/1/2/355675/26036/39532/39760/797544/39770/39771",151468,"Midland Painted Turtle",TRUE,"English",26036,"Reptilia","class",50
139983709,"2022-10-25","-81.5909224465","42.9323213625","Red-bellied Snake","Middlesex, CA-ON, CA",28557,"Storeria occipitomaculata","species","48460/1/2/355675/26036/26172/85553/26504/532896/28555",136926,"Red-bellied Snake",TRUE,"English",26036,"Reptilia","class",50
139981607,"2022-10-25","-81.5905555556","42.7099694444","Dekay's Brownsnake","Dutton, ON N0L 1J0, Canada",28562,"Storeria dekayi","species","48460/1/2/355675/26036/26172/85553/26504/532896/28555",226021,"Dekay's Brownsnake",TRUE,"English",26036,"Reptilia","class",50
139981212,"2022-10-24","-123.5469169722","48.3526529722","Rough-skinned Newt","William Head at Sandgate, Metchosin, BC V9C 4H5, Canada",27826,"Taricha granulosa","species","48460/1/2/355675/20978/26718/27701/787591/27816",34308,"Rough-skinned Newt",TRUE,"English",20978,"Amphibia","class",50
139980985,"2022-10-24","-123.5471129722","48.352851","Rough-skinned Newt","William Head at Sandgate, Metchosin, BC V9C 4H5, Canada",27826,"Taricha granulosa","species","48460/1/2/355675/20978/26718/27701/787591/27816",34308,"Rough-skinned Newt",TRUE,"English",20978,"Amphibia","class",50
139967119,"2022-10-23","-79.96523981","44.85980649","Eastern Garter Snake","Tiny, ON L9M 0C6, Canada",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
139931201,"2022-10-22","-81.590175","42.7103194444","Eastern Garter Snake","Dutton, ON N0L 1J0, Canada",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
139917607,"2022-10-24","-81.0602694377","42.9982461906","Dekay's Brownsnake","Dorchester, ON N0L 1G3, Canada",28562,"Storeria dekayi","species","48460/1/2/355675/26036/26172/85553/26504/532896/28555",226021,"Dekay's Brownsnake",TRUE,"English",26036,"Reptilia","class",50
139907151,"2022-10-24","-81.2335366105","42.9712305847","Snakes","Middlesex, CA-ON, CA",85553,"Serpentes","suborder","48460/1/2/355675/26036/26172",215892,"Snakes",TRUE,"English",26036,"Reptilia","class",50
139907053,"2022-10-24","-81.262896816","42.8039042989","Dekay's Brownsnake","Middlesex, CA-ON, CA",28562,"Storeria dekayi","species","48460/1/2/355675/26036/26172/85553/26504/532896/28555",226021,"Dekay's Brownsnake",TRUE,"English",26036,"Reptilia","class",50
139906872,"2022-10-24","-81.2229583523","42.8864488737","Dekay's Brownsnake","Middlesex, CA-ON, CA",28562,"Storeria dekayi","species","48460/1/2/355675/26036/26172/85553/26504/532896/28555",226021,"Dekay's Brownsnake",TRUE,"English",26036,"Reptilia","class",50
139895593,"2022-10-24","-79.7221666667","44.8035083333","Dekay's Brownsnake","Port Severn Rd, Severn, ON, CA",28562,"Storeria dekayi","species","48460/1/2/355675/26036/26172/85553/26504/532896/28555",226021,"Dekay's Brownsnake",TRUE,"English",26036,"Reptilia","class",50
139885159,"2022-10-24","-79.6716108179","43.5661738425","Dekay's Brownsnake","The Riverwood Conservancy, Mississauga, ON, CA",28562,"Storeria dekayi","species","48460/1/2/355675/26036/26172/85553/26504/532896/28555",226021,"Dekay's Brownsnake",TRUE,"English",26036,"Reptilia","class",50
139881790,"2022-10-24","-81.4314191812","42.8508149555","Eastern Garter Snake","Middlesex, CA-ON, CA",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
139881695,"2022-10-24","-81.5033558905","42.8475310933","Northern Redbelly Snake","Middlesex, CA-ON, CA",28559,"Storeria occipitomaculata occipitomaculata","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28555/28557",99026,"Northern Redbelly Snake",TRUE,"English",26036,"Reptilia","class",50
139881533,"2011-05-13","-74.70179","46.339774","Common Snapping Turtle","Lac Clair, La Macaza",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
139877474,"2022-10-24","-81.4067783333","45.0952195","Eastern Garter Snake","Northern Bruce Peninsula, ON, CA",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
139877433,"2022-10-24","-81.4063333333","45.0896695","Dekay's Brownsnake","Miller Lake Shore Rd, Northern Bruce Peninsula, ON, CA",28562,"Storeria dekayi","species","48460/1/2/355675/26036/26172/85553/26504/532896/28555",226021,"Dekay's Brownsnake",TRUE,"English",26036,"Reptilia","class",50
139837851,"2022-10-22","-80.0371166667","43.46407","Common Snapping Turtle","Mountsberg Conservation Area, Hamilton, ON, CA",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
139835760,"2022-10-23","-80.202564373","45.4835628203","Northern Redbelly Snake","Woods Rd, Carling, ON, CA",28559,"Storeria occipitomaculata occipitomaculata","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28555/28557",99026,"Northern Redbelly Snake",TRUE,"English",26036,"Reptilia","class",50
139832939,"2019-07-01","-72.1557528333","45.7290833333","tortue serpentine","Ch Spooner-Pond, Cleveland, QC, CA",39682,"Chelydra serpentina","species","48460/1/2/355675/26036/39532/39680/39681",202145,"Common Snapping Turtle",TRUE,"English",26036,"Reptilia","class",50
139829529,"2022-10-23","-79.0241305","44.0554916667","Eastern Garter Snake","Scugog Line 4, Scugog, ON, CA",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
139786581,"2022-10-23","-81.4230449125","42.9388314564","Eastern Garter Snake","Komoka, ON N0L 1R0, Canada",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
139786203,"2022-10-23","-81.423434","42.938757","Eastern Garter Snake","Komoka, ON N0L 1R0, Canada",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
139786077,"2022-10-23","-81.422983","42.938256","Eastern Garter Snake","Komoka, ON N0L 1R0, Canada",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
139785941,"2022-10-23","-81.421908","42.935484","Northern Redbelly Snake","Komoka, ON N0L 1R0, Canada",28559,"Storeria occipitomaculata occipitomaculata","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28555/28557",99026,"Northern Redbelly Snake",TRUE,"English",26036,"Reptilia","class",50
139785791,"2022-10-23","-81.421908","42.935828","Eastern Garter Snake","Komoka, ON N0L 1R0, Canada",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
139785462,"2022-10-23","-81.498856","42.932634","Eastern Garter Snake","Mount Brydges, ON N0L 1W0, Canada",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
139785321,"2022-10-23","-81.4987239722","42.932439","Eastern Garter Snake","Mount Brydges, ON N0L 1W0, Canada",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
139785121,"2022-10-23","-81.498138383","42.932061835","Eastern Garter Snake","Mount Brydges, ON N0L 1W0, Canada",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
139770439,"2022-10-23","-79.77102568","43.41070714","Dekay's Brownsnake","Oakville, ON L6M 4J7, Canada",28562,"Storeria dekayi","species","48460/1/2/355675/26036/26172/85553/26504/532896/28555",226021,"Dekay's Brownsnake",TRUE,"English",26036,"Reptilia","class",50
139737842,"2022-10-22","-81.1721450463","43.0611543457","Snakes","Thorndale, ON N0M 2P0, Canada",85553,"Serpentes","suborder","48460/1/2/355675/26036/26172",215892,"Snakes",TRUE,"English",26036,"Reptilia","class",50
139732526,"2022-10-22","-81.58943","45.165975","Smooth Greensnake","Dorcas Bay Rd, Northern Bruce Peninsula, ON, CA",146314,"Opheodrys vernalis","species","48460/1/2/355675/26036/26172/85553/26504/797520/29199",308198,"Smooth Greensnake",TRUE,"English",26036,"Reptilia","class",50
139702101,"2022-10-22","-75.7969366667","44.9635783333","Northern Redbelly Snake","Haskins Rd, North Grenville, ON, CA",28559,"Storeria occipitomaculata occipitomaculata","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28555/28557",99026,"Northern Redbelly Snake",TRUE,"English",26036,"Reptilia","class",50
139701765,"2022-10-22","-75.7416916667","44.9398383333","Northern Redbelly Snake","Leeds and Grenville, CA-ON, CA",28559,"Storeria occipitomaculata occipitomaculata","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28555/28557",99026,"Northern Redbelly Snake",TRUE,"English",26036,"Reptilia","class",50
139701511,"2022-10-22","-75.7399583333","44.94027","Northern Redbelly Snake","Leeds and Grenville, CA-ON, CA",28559,"Storeria occipitomaculata occipitomaculata","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28555/28557",99026,"Northern Redbelly Snake",TRUE,"English",26036,"Reptilia","class",50
139694235,"2022-10-21","-123.5461499722","48.3545259722","Northern Red-legged Frog","William Head at Sandgate, Metchosin, BC V9C 4H5, Canada",25545,"Rana aurora","species","48460/1/2/355675/20978/20979/25473/25474",30291,"Northern Red-legged Frog",TRUE,"English",20978,"Amphibia","class",50
139685733,"2022-10-22","-80.3769328732","45.5409537449","Eastern Garter Snake","Skerryvore Community Rd, The Archipelago, ON, CA",28365,"Thamnophis sirtalis sirtalis","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/28339/28362",152264,"Eastern Garter Snake",TRUE,"English",26036,"Reptilia","class",50
139677483,"2022-10-22","-76.6240527778","45.1318611111","Northern Watersnake","Lanark County, ON, Canada",29306,"Nerodia sipedon sipedon","subspecies","48460/1/2/355675/26036/26172/85553/26504/532896/29299/29305",1863833,"Northern Watersnake",TRUE,"English",26036,"Reptilia","class",50
